workerid,proliferate.condition,block_number,expected_rating,item_number,length,list_number,prolific_id,response,sentence_text,stru_type,trial_sequence_total,type,unique_id,error
3389,List 8,0,4,1004,,8,,5,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
3389,List 8,0,6,1006,,8,,6,The children were cared for by the adults and the teenagers.,,4,practice,1006,
3389,List 8,0,2,1002,,8,,3,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
3389,List 8,0,5,1005,,8,,6,All the men seem to have all eaten supper.,,6,practice,1005,
3389,List 8,0,3,1003,,8,,2,They consider a teacher of Chris geeky.,,7,practice,1003,
3389,List 8,0,7,1008,,8,,6,It seems to me that Robert can't be trusted.,,8,practice,1008,
3389,List 8,0,1,1009,,8,,2,There might mice seem to be in the cupboard.,,9,practice,1009,
3389,List 8,1,4,9423,,8,,7,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,10,filler,9423,
3389,List 8,1,,12,long,8,,7,What did the scientist hear that the politician ignored?,nonisl,11,test,123,
3389,List 8,1,7,9723,,8,,7,I like taking vacations.,,12,filler,9723,
3389,List 8,1,2,9213,,8,,2,With the generals about a new approach the President talked.,,13,filler,9213,
3389,List 8,1,3,9323,,8,,4,Tomorrow seems that there will be a hurricane.,,14,filler,9323,
3389,List 8,1,,11,short,8,,5,Who heard the rumor that the babysitter washed the bottle?,isl,15,test,112,
3389,List 8,1,7,9713,,8,,7,Vivian attempted to write stories.,,16,filler,9713,
3389,List 8,1,4,9413,,8,,7,"If Grace probably passes the class, she will graduate on time.",,17,filler,9413,
3389,List 8,1,3,9313,,8,,2,Linda remembered herself to pick-up the dry cleaning.,,18,filler,9313,
3389,List 8,1,,10,short,8,,4,Who heard that the doctor prescribed the medicine?,nonisl,19,test,101,
3389,List 8,1,1,9113,,8,,1,The hedges were trimmed the hedges.,,20,filler,9113,
3389,List 8,1,,9,long,8,,2,What did the soldier hear the rumor that the general ordered?,isl,21,test,94,
3389,List 8,1,1,9123,,8,,1,Who was that Martians kidnapped believed by no one?,,22,filler,9123,
3389,List 8,1,5,9513,,8,,4,They all have helped and they have all done so generously.,,23,filler,9513,
3389,List 8,2,7,9722,,8,,7,I like drinking milkshakes.,,24,filler,9722,
3389,List 8,2,,8,long,8,,3,What did the editor hear that the reporter plagiarized?,nonisl,25,test,83,
3389,List 8,2,2,9212,,8,,1,To the professor about my grade I talked.,,26,filler,9212,
3389,List 8,2,4,9422,,8,,7,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,27,filler,9422,
3389,List 8,2,,7,short,8,,2,Who heard the rumor that the police intercepted the shipment?,isl,28,test,72,
3389,List 8,2,4,9412,,8,,2,"If Kelly might have time, she will do it.",,29,filler,9412,
3389,List 8,2,1,9122,,8,,1,What was that the movers would break feared by the family?,,30,filler,9122,
3389,List 8,2,3,9322,,8,,3,Next week seems that Juan will be in town.,,31,filler,9322,
3389,List 8,2,,6,short,8,,2,Who heard that the suspect stole the necklace?,nonisl,32,test,61,
3389,List 8,2,3,9312,,8,,1,William planned himself to write a novel.,,33,filler,9312,
3389,List 8,2,1,9112,,8,,1,The money was stolen the money.,,34,filler,9112,
3389,List 8,2,5,9512,,8,,3,They all have finished and they have all done so efficiently.,,35,filler,9512,
3389,List 8,2,,5,long,8,,2,What did the manager hear the rumor that the assistant copied?,isl,36,test,54,
3389,List 8,2,7,9712,,8,,7,Brittany attempted to touch the porcupine.,,37,filler,9712,
3389,List 8,3,4,9411,,8,,7,"If frankly he's unable to cope, we'll have to replace him.",,38,filler,9411,
3389,List 8,3,7,9721,,8,,7,I hate eating sushi.,,39,filler,9721,
3389,List 8,3,,4,long,8,,2,What did the teacher hear that the student read?,nonisl,40,test,43,
3389,List 8,3,4,9421,,8,,3,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,41,filler,9421,
3389,List 8,3,3,9311,,8,,1,John tried himself to win.,,42,filler,9311,
3389,List 8,3,,3,short,8,,1,Who heard the rumor that the gymnast practiced the routine?,isl,43,test,32,
3389,List 8,3,1,9121,,8,,2,Who was that the principal would fire expected by the reporters?,,44,filler,9121,
3389,List 8,3,3,9321,,8,,2,Yesterday seemed that John left.,,45,filler,9321,
3389,List 8,3,,2,short,8,,6,Who heard that the tenant repainted the room?,nonisl,46,test,21,
3389,List 8,3,7,9711,,8,,7,Kerry attempted to study physics.,,47,filler,9711,
3389,List 8,3,2,9211,,8,,1,To the neighbors about the noise the old man complained.,,48,filler,9211,
3389,List 8,3,5,9511,,8,,4,They all have left and they have all done so deliberately.,,49,filler,9511,
3389,List 8,3,,1,long,8,,2,What did the waiter hear the rumor that the chef burned?,isl,50,test,14,
3389,List 8,3,1,9111,,8,,1,John was kissed John.,,51,filler,9111,
3389,List 8,4,5,9514,,8,,4,They all have studied and they have all done so effectively.,,52,filler,9514,
3389,List 8,4,,16,long,8,,1,What did the bartender hear that the customer ordered?,nonisl,53,test,163,
3389,List 8,4,1,9124,,8,,2,Who is that the jail must release accepted by few citizens?,,54,filler,9124,
3389,List 8,4,3,9314,,8,,4,Patricia agreed herself to host the party.,,55,filler,9314,
3389,List 8,4,,15,short,8,,2,Who heard the rumor that the patient contracted the disease?,isl,56,test,152,
3389,List 8,4,4,9414,,8,,6,"If frankly you continue to argue, the boss will fire you.",,57,filler,9414,
3389,List 8,4,1,9114,,8,,1,Tommy was punished Tommy.,,58,filler,9114,
3389,List 8,4,7,9714,,8,,6,Tommy attempted to take a picture.,,59,filler,9714,
3389,List 8,4,,14,short,8,,4,Who heard that the architect modified the blueprint?,nonisl,60,test,141,
3389,List 8,4,2,9214,,8,,1,At your spouse on the phone you shouldn't yell.,,61,filler,9214,
3389,List 8,4,4,9424,,8,,7,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,62,filler,9424,
3389,List 8,4,,13,long,8,,2,What did the prosecutor hear the rumor that the judge overruled?,isl,63,test,134,
3389,List 8,4,3,9324,,8,,7,Next week appears that the strikers will be back to work.,,64,filler,9324,
3389,List 8,4,7,9724,,8,,7,I hate missing work.,,65,filler,9724,
3389,List 8,,,,,,65da4bbc13330ddc1255eaa8,,,,,,,
3541,List 8,0,7,1007,,8,,6,She was the winner.,,1,practice,1007,
3541,List 8,0,1,1001,,8,,2,"Promise to wash, Neal did the car.",,2,practice,1001,
3541,List 8,0,4,1004,,8,,3,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
3541,List 8,0,6,1006,,8,,5,The children were cared for by the adults and the teenagers.,,4,practice,1006,
3541,List 8,0,2,1002,,8,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
3541,List 8,0,5,1005,,8,,2,All the men seem to have all eaten supper.,,6,practice,1005,
3541,List 8,0,3,1003,,8,,5,They consider a teacher of Chris geeky.,,7,practice,1003,
3541,List 8,0,7,1008,,8,,6,It seems to me that Robert can't be trusted.,,8,practice,1008,
3541,List 8,0,1,1009,,8,,2,There might mice seem to be in the cupboard.,,9,practice,1009,
3541,List 8,1,4,9423,,8,,2,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,10,filler,9423,
3541,List 8,1,,12,long,8,,3,What did the scientist hear that the politician ignored?,nonisl,11,test,123,
3541,List 8,1,7,9723,,8,,7,I like taking vacations.,,12,filler,9723,
3541,List 8,1,2,9213,,8,,3,With the generals about a new approach the President talked.,,13,filler,9213,
3541,List 8,1,3,9323,,8,,2,Tomorrow seems that there will be a hurricane.,,14,filler,9323,
3541,List 8,1,,11,short,8,,3,Who heard the rumor that the babysitter washed the bottle?,isl,15,test,112,
3541,List 8,1,7,9713,,8,,6,Vivian attempted to write stories.,,16,filler,9713,
3541,List 8,1,4,9413,,8,,2,"If Grace probably passes the class, she will graduate on time.",,17,filler,9413,
3541,List 8,1,3,9313,,8,,4,Linda remembered herself to pick-up the dry cleaning.,,18,filler,9313,
3541,List 8,1,,10,short,8,,4,Who heard that the doctor prescribed the medicine?,nonisl,19,test,101,
3541,List 8,1,1,9113,,8,,1,The hedges were trimmed the hedges.,,20,filler,9113,
3541,List 8,1,,9,long,8,,2,What did the soldier hear the rumor that the general ordered?,isl,21,test,94,
3541,List 8,1,1,9123,,8,,2,Who was that Martians kidnapped believed by no one?,,22,filler,9123,
3541,List 8,1,5,9513,,8,,5,They all have helped and they have all done so generously.,,23,filler,9513,
3541,List 8,2,7,9722,,8,,7,I like drinking milkshakes.,,24,filler,9722,
3541,List 8,2,,8,long,8,,3,What did the editor hear that the reporter plagiarized?,nonisl,25,test,83,
3541,List 8,2,2,9212,,8,,1,To the professor about my grade I talked.,,26,filler,9212,
3541,List 8,2,4,9422,,8,,2,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,27,filler,9422,
3541,List 8,2,,7,short,8,,5,Who heard the rumor that the police intercepted the shipment?,isl,28,test,72,
3541,List 8,2,4,9412,,8,,5,"If Kelly might have time, she will do it.",,29,filler,9412,
3541,List 8,2,1,9122,,8,,2,What was that the movers would break feared by the family?,,30,filler,9122,
3541,List 8,2,3,9322,,8,,2,Next week seems that Juan will be in town.,,31,filler,9322,
3541,List 8,2,,6,short,8,,3,Who heard that the suspect stole the necklace?,nonisl,32,test,61,
3541,List 8,2,3,9312,,8,,3,William planned himself to write a novel.,,33,filler,9312,
3541,List 8,2,1,9112,,8,,1,The money was stolen the money.,,34,filler,9112,
3541,List 8,2,5,9512,,8,,3,They all have finished and they have all done so efficiently.,,35,filler,9512,
3541,List 8,2,,5,long,8,,3,What did the manager hear the rumor that the assistant copied?,isl,36,test,54,
3541,List 8,2,7,9712,,8,,5,Brittany attempted to touch the porcupine.,,37,filler,9712,
3541,List 8,3,4,9411,,8,,4,"If frankly he's unable to cope, we'll have to replace him.",,38,filler,9411,
3541,List 8,3,7,9721,,8,,7,I hate eating sushi.,,39,filler,9721,
3541,List 8,3,,4,long,8,,4,What did the teacher hear that the student read?,nonisl,40,test,43,
3541,List 8,3,4,9421,,8,,3,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,41,filler,9421,
3541,List 8,3,3,9311,,8,,3,John tried himself to win.,,42,filler,9311,
3541,List 8,3,,3,short,8,,3,Who heard the rumor that the gymnast practiced the routine?,isl,43,test,32,
3541,List 8,3,1,9121,,8,,3,Who was that the principal would fire expected by the reporters?,,44,filler,9121,
3541,List 8,3,3,9321,,8,,4,Yesterday seemed that John left.,,45,filler,9321,
3541,List 8,3,,2,short,8,,5,Who heard that the tenant repainted the room?,nonisl,46,test,21,
3541,List 8,3,7,9711,,8,,6,Kerry attempted to study physics.,,47,filler,9711,
3541,List 8,3,2,9211,,8,,2,To the neighbors about the noise the old man complained.,,48,filler,9211,
3541,List 8,3,5,9511,,8,,6,They all have left and they have all done so deliberately.,,49,filler,9511,
3541,List 8,3,,1,long,8,,4,What did the waiter hear the rumor that the chef burned?,isl,50,test,14,
3541,List 8,3,1,9111,,8,,1,John was kissed John.,,51,filler,9111,
3541,List 8,4,5,9514,,8,,6,They all have studied and they have all done so effectively.,,52,filler,9514,
3541,List 8,4,,16,long,8,,6,What did the bartender hear that the customer ordered?,nonisl,53,test,163,
3541,List 8,4,1,9124,,8,,1,Who is that the jail must release accepted by few citizens?,,54,filler,9124,
3541,List 8,4,3,9314,,8,,7,Patricia agreed herself to host the party.,,55,filler,9314,
3541,List 8,4,,15,short,8,,6,Who heard the rumor that the patient contracted the disease?,isl,56,test,152,
3541,List 8,4,4,9414,,8,,4,"If frankly you continue to argue, the boss will fire you.",,57,filler,9414,
3541,List 8,4,1,9114,,8,,1,Tommy was punished Tommy.,,58,filler,9114,
3541,List 8,4,7,9714,,8,,5,Tommy attempted to take a picture.,,59,filler,9714,
3541,List 8,4,,14,short,8,,3,Who heard that the architect modified the blueprint?,nonisl,60,test,141,
3541,List 8,4,2,9214,,8,,2,At your spouse on the phone you shouldn't yell.,,61,filler,9214,
3541,List 8,4,4,9424,,8,,4,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,62,filler,9424,
3541,List 8,4,,13,long,8,,3,What did the prosecutor hear the rumor that the judge overruled?,isl,63,test,134,
3541,List 8,4,3,9324,,8,,6,Next week appears that the strikers will be back to work.,,64,filler,9324,
3541,List 8,4,7,9724,,8,,7,I hate missing work.,,65,filler,9724,
3541,List 8,,,,,,5fc535c343622e000bc9f3c4,,,,,,,
3182,List 8,0,7,1007,,8,,7,She was the winner.,,1,practice,1007,
3182,List 8,0,1,1001,,8,,3,"Promise to wash, Neal did the car.",,2,practice,1001,
3182,List 8,0,4,1004,,8,,5,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
3182,List 8,0,6,1006,,8,,6,The children were cared for by the adults and the teenagers.,,4,practice,1006,
3182,List 8,0,2,1002,,8,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
3182,List 8,0,5,1005,,8,,4,All the men seem to have all eaten supper.,,6,practice,1005,
3182,List 8,0,3,1003,,8,,3,They consider a teacher of Chris geeky.,,7,practice,1003,
3182,List 8,0,7,1008,,8,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
3182,List 8,0,1,1009,,8,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
3182,List 8,1,4,9423,,8,,6,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,10,filler,9423,
3182,List 8,1,,12,long,8,,5,What did the scientist hear that the politician ignored?,nonisl,11,test,123,
3182,List 8,1,7,9723,,8,,7,I like taking vacations.,,12,filler,9723,
3182,List 8,1,2,9213,,8,,3,With the generals about a new approach the President talked.,,13,filler,9213,
3182,List 8,1,3,9323,,8,,2,Tomorrow seems that there will be a hurricane.,,14,filler,9323,
3182,List 8,1,,11,short,8,,6,Who heard the rumor that the babysitter washed the bottle?,isl,15,test,112,
3182,List 8,1,7,9713,,8,,7,Vivian attempted to write stories.,,16,filler,9713,
3182,List 8,1,4,9413,,8,,3,"If Grace probably passes the class, she will graduate on time.",,17,filler,9413,
3182,List 8,1,3,9313,,8,,3,Linda remembered herself to pick-up the dry cleaning.,,18,filler,9313,
3182,List 8,1,,10,short,8,,6,Who heard that the doctor prescribed the medicine?,nonisl,19,test,101,
3182,List 8,1,1,9113,,8,,1,The hedges were trimmed the hedges.,,20,filler,9113,
3182,List 8,1,,9,long,8,,2,What did the soldier hear the rumor that the general ordered?,isl,21,test,94,
3182,List 8,1,1,9123,,8,,2,Who was that Martians kidnapped believed by no one?,,22,filler,9123,
3182,List 8,1,5,9513,,8,,6,They all have helped and they have all done so generously.,,23,filler,9513,
3182,List 8,2,7,9722,,8,,7,I like drinking milkshakes.,,24,filler,9722,
3182,List 8,2,,8,long,8,,5,What did the editor hear that the reporter plagiarized?,nonisl,25,test,83,
3182,List 8,2,2,9212,,8,,3,To the professor about my grade I talked.,,26,filler,9212,
3182,List 8,2,4,9422,,8,,6,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,27,filler,9422,
3182,List 8,2,,7,short,8,,5,Who heard the rumor that the police intercepted the shipment?,isl,28,test,72,
3182,List 8,2,4,9412,,8,,3,"If Kelly might have time, she will do it.",,29,filler,9412,
3182,List 8,2,1,9122,,8,,2,What was that the movers would break feared by the family?,,30,filler,9122,
3182,List 8,2,3,9322,,8,,2,Next week seems that Juan will be in town.,,31,filler,9322,
3182,List 8,2,,6,short,8,,6,Who heard that the suspect stole the necklace?,nonisl,32,test,61,
3182,List 8,2,3,9312,,8,,4,William planned himself to write a novel.,,33,filler,9312,
3182,List 8,2,1,9112,,8,,1,The money was stolen the money.,,34,filler,9112,
3182,List 8,2,5,9512,,8,,5,They all have finished and they have all done so efficiently.,,35,filler,9512,
3182,List 8,2,,5,long,8,,3,What did the manager hear the rumor that the assistant copied?,isl,36,test,54,
3182,List 8,2,7,9712,,8,,7,Brittany attempted to touch the porcupine.,,37,filler,9712,
3182,List 8,3,4,9411,,8,,4,"If frankly he's unable to cope, we'll have to replace him.",,38,filler,9411,
3182,List 8,3,7,9721,,8,,7,I hate eating sushi.,,39,filler,9721,
3182,List 8,3,,4,long,8,,5,What did the teacher hear that the student read?,nonisl,40,test,43,
3182,List 8,3,4,9421,,8,,6,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,41,filler,9421,
3182,List 8,3,3,9311,,8,,3,John tried himself to win.,,42,filler,9311,
3182,List 8,3,,3,short,8,,6,Who heard the rumor that the gymnast practiced the routine?,isl,43,test,32,
3182,List 8,3,1,9121,,8,,3,Who was that the principal would fire expected by the reporters?,,44,filler,9121,
