workerid,proliferate.condition,attention_response,block_number,expected_rating,item_number,length,list_number,prolific_id,response,sentence_text,stru_type,trial_sequence_total,type,unique_id,error
688,List 6,,1,,2,long,6,,2,What did the landlord think that the tenant repainted?,nonisl,18,test,23,
688,List 6,,1,7,9711,,6,,7,Kerry attempted to study physics.,,19,filler,9711,
688,List 6,,1,2,9211,,6,,2,To the neighbors about the noise the old man complained.,,20,filler,9211,
688,List 6,,1,5,9511,,6,,7,They all have left and they have all done so deliberately.,,21,filler,9511,
688,List 6,,1,,1,short,6,,2,Who wondered whether the chef burned the dish?,isl,22,test,12,
688,List 6,,1,1,9111,,6,,1,John was kissed John.,,23,filler,9111,
688,List 6,,2,5,9514,,6,,6,They all have studied and they have all done so effectively.,,24,filler,9514,
688,List 6,,2,,16,short,6,,3,Who thought that the customer ordered the drink?,nonisl,25,test,161,
688,List 6,,2,1,9124,,6,,1,Who is that the jail must release accepted by few citizens?,,26,filler,9124,
688,List 6,,2,3,9314,,6,,7,Patricia agreed herself to host the party.,,27,filler,9314,
688,List 6,,2,,15,long,6,,2,What did the cardiologist wonder whether the patient contracted?,isl,28,test,154,
688,List 6,,2,4,9414,,6,,2,"If frankly you continue to argue, the boss will fire you.",,29,filler,9414,
688,List 6,,2,1,9114,,6,,1,Tommy was punished Tommy.,,30,filler,9114,
688,List 6,,2,7,9714,,6,,6,Tommy attempted to take a picture.,,31,filler,9714,
688,List 6,,2,,14,long,6,,5,What did the carpenter think that the architect modified?,nonisl,32,test,143,
688,List 6,,2,2,9214,,6,,3,At your spouse on the phone you shouldn't yell.,,33,filler,9214,
688,List 6,,2,4,9424,,6,,1,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,34,filler,9424,
688,List 6,,2,,13,short,6,,5,Who wondered whether the judge overruled the case?,isl,35,test,132,
688,List 6,,2,3,9324,,6,,1,Next week appears that the strikers will be back to work.,,36,filler,9324,
688,List 6,,2,7,9724,,6,,3,I hate missing work.,,37,filler,9724,
688,List 6,2,,,,,,,,,,,,,
688,List 6,,3,4,9423,,6,,3,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,38,filler,9423,
688,List 6,,3,,12,short,6,,3,Who thought that the politician ignored the recommendation?,nonisl,39,test,121,
688,List 6,,3,7,9723,,6,,7,I like taking vacations.,,40,filler,9723,
688,List 6,,3,2,9213,,6,,1,With the generals about a new approach the President talked.,,41,filler,9213,
688,List 6,,3,3,9323,,6,,5,Tomorrow seems that there will be a hurricane.,,42,filler,9323,
688,List 6,,3,,11,long,6,,2,What did the parent wonder whether the babysitter washed?,isl,43,test,114,
688,List 6,,3,7,9713,,6,,6,Vivian attempted to write stories.,,44,filler,9713,
688,List 6,,3,4,9413,,6,,6,"If Grace probably passes the class, she will graduate on time.",,45,filler,9413,
688,List 6,,3,3,9313,,6,,2,Linda remembered herself to pick-up the dry cleaning.,,46,filler,9313,
688,List 6,,3,,10,long,6,,6,What did the nurse think that the doctor prescribed?,nonisl,47,test,103,
688,List 6,,3,1,9113,,6,,1,The hedges were trimmed the hedges.,,48,filler,9113,
688,List 6,,3,,9,short,6,,3,Who wondered whether the general ordered the mission?,isl,49,test,92,
688,List 6,,3,1,9123,,6,,1,Who was that Martians kidnapped believed by no one?,,50,filler,9123,
688,List 6,,3,5,9513,,6,,5,They all have helped and they have all done so generously.,,51,filler,9513,
688,List 6,,4,7,9722,,6,,7,I like drinking milkshakes.,,52,filler,9722,
688,List 6,,4,,8,short,6,,2,Who thought that the reporter plagiarized the article?,nonisl,53,test,81,
688,List 6,,4,2,9212,,6,,3,To the professor about my grade I talked.,,54,filler,9212,
688,List 6,,4,4,9422,,6,,3,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,55,filler,9422,
688,List 6,,4,,7,long,6,,1,What did the smuggler wonder whether the guard intercepted?,isl,56,test,74,
688,List 6,,4,4,9412,,6,,5,"If Kelly might have time, she will do it.",,57,filler,9412,
688,List 6,,4,1,9122,,6,,2,What was that the movers would break feared by the family?,,58,filler,9122,
688,List 6,,4,3,9322,,6,,7,Next week seems that Juan will be in town.,,59,filler,9322,
688,List 6,,4,,6,long,6,,6,What did the detective think that the suspect stole?,nonisl,60,test,63,
688,List 6,,4,3,9312,,6,,4,William planned himself to write a novel.,,61,filler,9312,
688,List 6,,4,1,9112,,6,,1,The money was stolen the money.,,62,filler,9112,
688,List 6,,4,5,9512,,6,,2,They all have finished and they have all done so efficiently.,,63,filler,9512,
688,List 6,,4,,5,short,6,,3,Who wondered whether the assistant copied the file?,isl,64,test,52,
688,List 6,,4,7,9712,,6,,6,Brittany attempted to touch the porcupine.,,65,filler,9712,
688,List 6,,,,,,,66b4a02a04d611f73b533673,,,,,,,
696,List 6,,0,7,1007,,6,,7,She was the winner.,,1,practice,1007,
696,List 6,,0,1,1001,,6,,4,"Promise to wash, Neal did the car.",,2,practice,1001,
696,List 6,,0,4,1004,,6,,5,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
696,List 6,,0,6,1006,,6,,7,The children were cared for by the adults and the teenagers.,,4,practice,1006,
696,List 6,,0,2,1002,,6,,2,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
696,List 6,,0,5,1005,,6,,4,All the men seem to have all eaten supper.,,6,practice,1005,
696,List 6,,0,3,1003,,6,,3,They consider a teacher of Chris geeky.,,7,practice,1003,
696,List 6,,0,7,1008,,6,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
696,List 6,,0,1,1009,,6,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
696,List 6,,1,4,9411,,6,,6,"If frankly he's unable to cope, we'll have to replace him.",,10,filler,9411,
696,List 6,,1,7,9721,,6,,7,I hate eating sushi.,,11,filler,9721,
696,List 6,,1,,4,short,6,,6,Who thought that the student read the book?,nonisl,12,test,41,
696,List 6,,1,4,9421,,6,,4,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,13,filler,9421,
696,List 6,,1,3,9311,,6,,3,John tried himself to win.,,14,filler,9311,
696,List 6,,1,,3,long,6,,4,What did the coach wonder whether the gymnast practiced?,isl,15,test,34,
696,List 6,,1,1,9121,,6,,1,Who was that the principal would fire expected by the reporters?,,16,filler,9121,
696,List 6,,1,3,9321,,6,,3,Yesterday seemed that John left.,,17,filler,9321,
696,List 6,,1,,2,long,6,,7,What did the landlord think that the tenant repainted?,nonisl,18,test,23,
696,List 6,,1,7,9711,,6,,7,Kerry attempted to study physics.,,19,filler,9711,
696,List 6,,1,2,9211,,6,,5,To the neighbors about the noise the old man complained.,,20,filler,9211,
696,List 6,,1,5,9511,,6,,5,They all have left and they have all done so deliberately.,,21,filler,9511,
696,List 6,,1,,1,short,6,,7,Who wondered whether the chef burned the dish?,isl,22,test,12,
696,List 6,,1,1,9111,,6,,2,John was kissed John.,,23,filler,9111,
696,List 6,,2,5,9514,,6,,6,They all have studied and they have all done so effectively.,,24,filler,9514,
696,List 6,,2,,16,short,6,,7,Who thought that the customer ordered the drink?,nonisl,25,test,161,
696,List 6,,2,1,9124,,6,,2,Who is that the jail must release accepted by few citizens?,,26,filler,9124,
696,List 6,,2,3,9314,,6,,4,Patricia agreed herself to host the party.,,27,filler,9314,
696,List 6,,2,,15,long,6,,6,What did the cardiologist wonder whether the patient contracted?,isl,28,test,154,
696,List 6,,2,4,9414,,6,,7,"If frankly you continue to argue, the boss will fire you.",,29,filler,9414,
696,List 6,,2,1,9114,,6,,1,Tommy was punished Tommy.,,30,filler,9114,
696,List 6,,2,7,9714,,6,,7,Tommy attempted to take a picture.,,31,filler,9714,
696,List 6,,2,,14,long,6,,6,What did the carpenter think that the architect modified?,nonisl,32,test,143,
696,List 6,,2,2,9214,,6,,6,At your spouse on the phone you shouldn't yell.,,33,filler,9214,
696,List 6,,2,4,9424,,6,,4,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,34,filler,9424,
696,List 6,,2,,13,short,6,,7,Who wondered whether the judge overruled the case?,isl,35,test,132,
696,List 6,,2,3,9324,,6,,7,Next week appears that the strikers will be back to work.,,36,filler,9324,
696,List 6,,2,7,9724,,6,,7,I hate missing work.,,37,filler,9724,
696,List 6,Accept the raise,,,,,,,,,,,,,
696,List 6,,3,4,9423,,6,,6,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,38,filler,9423,
696,List 6,,3,,12,short,6,,7,Who thought that the politician ignored the recommendation?,nonisl,39,test,121,
696,List 6,,3,7,9723,,6,,7,I like taking vacations.,,40,filler,9723,
696,List 6,,3,2,9213,,6,,1,With the generals about a new approach the President talked.,,41,filler,9213,
696,List 6,,3,3,9323,,6,,5,Tomorrow seems that there will be a hurricane.,,42,filler,9323,
696,List 6,,3,,11,long,6,,5,What did the parent wonder whether the babysitter washed?,isl,43,test,114,
696,List 6,,3,7,9713,,6,,7,Vivian attempted to write stories.,,44,filler,9713,
696,List 6,,3,4,9413,,6,,5,"If Grace probably passes the class, she will graduate on time.",,45,filler,9413,
696,List 6,,3,3,9313,,6,,3,Linda remembered herself to pick-up the dry cleaning.,,46,filler,9313,
696,List 6,,3,,10,long,6,,7,What did the nurse think that the doctor prescribed?,nonisl,47,test,103,
696,List 6,,3,1,9113,,6,,2,The hedges were trimmed the hedges.,,48,filler,9113,
696,List 6,,3,,9,short,6,,7,Who wondered whether the general ordered the mission?,isl,49,test,92,
696,List 6,,3,1,9123,,6,,2,Who was that Martians kidnapped believed by no one?,,50,filler,9123,
696,List 6,,3,5,9513,,6,,6,They all have helped and they have all done so generously.,,51,filler,9513,
696,List 6,,4,7,9722,,6,,7,I like drinking milkshakes.,,52,filler,9722,
696,List 6,,4,,8,short,6,,7,Who thought that the reporter plagiarized the article?,nonisl,53,test,81,
696,List 6,,4,2,9212,,6,,4,To the professor about my grade I talked.,,54,filler,9212,
696,List 6,,4,4,9422,,6,,3,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,55,filler,9422,
696,List 6,,4,,7,long,6,,6,What did the smuggler wonder whether the guard intercepted?,isl,56,test,74,
696,List 6,,4,4,9412,,6,,1,"If Kelly might have time, she will do it.",,57,filler,9412,
696,List 6,,4,1,9122,,6,,1,What was that the movers would break feared by the family?,,58,filler,9122,
696,List 6,,4,3,9322,,6,,6,Next week seems that Juan will be in town.,,59,filler,9322,
696,List 6,,4,,6,long,6,,7,What did the detective think that the suspect stole?,nonisl,60,test,63,
696,List 6,,4,3,9312,,6,,3,William planned himself to write a novel.,,61,filler,9312,
696,List 6,,4,1,9112,,6,,1,The money was stolen the money.,,62,filler,9112,
696,List 6,,4,5,9512,,6,,6,They all have finished and they have all done so efficiently.,,63,filler,9512,
696,List 6,,4,,5,short,6,,7,Who wondered whether the assistant copied the file?,isl,64,test,52,
696,List 6,,4,7,9712,,6,,7,Brittany attempted to touch the porcupine.,,65,filler,9712,
696,List 6,,,,,,,66606a046c59bf5467122e69,,,,,,,
687,List 8,,0,7,1007,,8,,6,She was the winner.,,1,practice,1007,
687,List 8,,0,1,1001,,8,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
687,List 8,,0,4,1004,,8,,4,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
687,List 8,,0,6,1006,,8,,5,The children were cared for by the adults and the teenagers.,,4,practice,1006,
687,List 8,,0,2,1002,,8,,2,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
687,List 8,,0,5,1005,,8,,7,All the men seem to have all eaten supper.,,6,practice,1005,
687,List 8,,0,3,1003,,8,,4,They consider a teacher of Chris geeky.,,7,practice,1003,
687,List 8,,0,7,1008,,8,,5,It seems to me that Robert can't be trusted.,,8,practice,1008,
687,List 8,,0,1,1009,,8,,4,There might mice seem to be in the cupboard.,,9,practice,1009,
687,List 8,,1,4,9423,,8,,4,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,10,filler,9423,
687,List 8,,1,,12,long,8,,5,What did the scientist think that the politician ignored?,nonisl,11,test,123,
687,List 8,,1,7,9723,,8,,7,I like taking vacations.,,12,filler,9723,
687,List 8,,1,2,9213,,8,,3,With the generals about a new approach the President talked.,,13,filler,9213,
687,List 8,,1,3,9323,,8,,4,Tomorrow seems that there will be a hurricane.,,14,filler,9323,
687,List 8,,1,,11,short,8,,4,Who wondered whether the babysitter washed the bottle?,isl,15,test,112,
687,List 8,,1,7,9713,,8,,5,Vivian attempted to write stories.,,16,filler,9713,
687,List 8,,1,4,9413,,8,,3,"If Grace probably passes the class, she will graduate on time.",,17,filler,9413,
687,List 8,,1,3,9313,,8,,6,Linda remembered herself to pick-up the dry cleaning.,,18,filler,9313,
687,List 8,,1,,10,short,8,,5,Who thought that the doctor prescribed the medicine?,nonisl,19,test,101,
687,List 8,,1,1,9113,,8,,4,The hedges were trimmed the hedges.,,20,filler,9113,
687,List 8,,1,,9,long,8,,4,What did the soldier wonder whether the general ordered?,isl,21,test,94,
687,List 8,,1,1,9123,,8,,4,Who was that Martians kidnapped believed by no one?,,22,filler,9123,
687,List 8,,1,5,9513,,8,,4,They all have helped and they have all done so generously.,,23,filler,9513,
687,List 8,,2,7,9722,,8,,6,I like drinking milkshakes.,,24,filler,9722,
687,List 8,,2,,8,long,8,,5,What did the editor think that the reporter plagiarized?,nonisl,25,test,83,
687,List 8,,2,2,9212,,8,,5,To the professor about my grade I talked.,,26,filler,9212,
687,List 8,,2,4,9422,,8,,4,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,27,filler,9422,
687,List 8,,2,,7,short,8,,3,Who wondered whether the guard intercepted the shipment?,isl,28,test,72,
687,List 8,,2,4,9412,,8,,4,"If Kelly might have time, she will do it.",,29,filler,9412,
687,List 8,,2,1,9122,,8,,5,What was that the movers would break feared by the family?,,30,filler,9122,
687,List 8,,2,3,9322,,8,,3,Next week seems that Juan will be in town.,,31,filler,9322,
687,List 8,,2,,6,short,8,,5,Who thought that the suspect stole the necklace?,nonisl,32,test,61,
687,List 8,,2,3,9312,,8,,3,William planned himself to write a novel.,,33,filler,9312,
687,List 8,,2,1,9112,,8,,5,The money was stolen the money.,,34,filler,9112,
687,List 8,,2,5,9512,,8,,6,They all have finished and they have all done so efficiently.,,35,filler,9512,
687,List 8,,2,,5,long,8,,5,What did the manager wonder whether the assistant copied?,isl,36,test,54,
687,List 8,,2,7,9712,,8,,3,Brittany attempted to touch the porcupine.,,37,filler,9712,
687,List 8,I will take on the task and finish it ,,,,,,,,,,,,,
687,List 8,,3,4,9411,,8,,4,"If frankly he's unable to cope, we'll have to replace him.",,38,filler,9411,
687,List 8,,3,7,9721,,8,,7,I hate eating sushi.,,39,filler,9721,
687,List 8,,3,,4,long,8,,4,What did the teacher think that the student read?,nonisl,40,test,43,
687,List 8,,3,4,9421,,8,,5,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,41,filler,9421,
687,List 8,,3,3,9311,,8,,4,John tried himself to win.,,42,filler,9311,
687,List 8,,3,,3,short,8,,4,Who wondered whether the gymnast practiced the routine?,isl,43,test,32,
687,List 8,,3,1,9121,,8,,3,Who was that the principal would fire expected by the reporters?,,44,filler,9121,
687,List 8,,3,3,9321,,8,,5,Yesterday seemed that John left.,,45,filler,9321,
687,List 8,,3,,2,short,8,,2,Who thought that the tenant repainted the room?,nonisl,46,test,21,
687,List 8,,3,7,9711,,8,,5,Kerry attempted to study physics.,,47,filler,9711,
687,List 8,,3,2,9211,,8,,4,To the neighbors about the noise the old man complained.,,48,filler,9211,
687,List 8,,3,5,9511,,8,,5,They all have left and they have all done so deliberately.,,49,filler,9511,
687,List 8,,3,,1,long,8,,3,What did the waiter wonder whether the chef burned?,isl,50,test,14,
687,List 8,,3,1,9111,,8,,6,John was kissed John.,,51,filler,9111,
687,List 8,,4,5,9514,,8,,4,They all have studied and they have all done so effectively.,,52,filler,9514,
687,List 8,,4,,16,long,8,,6,What did the bartender think that the customer ordered?,nonisl,53,test,163,
687,List 8,,4,1,9124,,8,,2,Who is that the jail must release accepted by few citizens?,,54,filler,9124,
687,List 8,,4,3,9314,,8,,3,Patricia agreed herself to host the party.,,55,filler,9314,
687,List 8,,4,,15,short,8,,3,Who wondered whether the patient contracted the disease?,isl,56,test,152,
687,List 8,,4,4,9414,,8,,3,"If frankly you continue to argue, the boss will fire you.",,57,filler,9414,
687,List 8,,4,1,9114,,8,,7,Tommy was punished Tommy.,,58,filler,9114,
687,List 8,,4,7,9714,,8,,5,Tommy attempted to take a picture.,,59,filler,9714,
687,List 8,,4,,14,short,8,,5,Who thought that the architect modified the blueprint?,nonisl,60,test,141,
